seq,rtt_us,status,rxq_drops_delta
64899,1377.878,ok,0
64900,1396.323,ok,0
64901,1415.108,ok,0
64902,1406.081,ok,0
64903,1391.534,ok,0
64904,1391.063,ok,0
64905,1391.314,ok,0
64906,1394.930,ok,0
64907,1394.911,ok,0
64908,1390.202,ok,0
64909,1376.867,ok,0
64910,1384.080,ok,0
64911,1397.966,ok,0
64912,1380.122,ok,0
64913,1394.149,ok,0
64914,1392.937,ok,0
64915,1379.161,ok,0
64916,1388.428,ok,0
64917,1388.780,ok,0
64918,1389.070,ok,0
64919,1390.472,ok,0
64920,1389.380,ok,0
64921,1412.894,ok,0
64922,1411.412,ok,0
64923,1391.093,ok,0
64924,1415.039,ok,0
64925,1421.290,ok,0
64926,1396.012,ok,0
64927,1393.658,ok,0
64928,1389.791,ok,0
64929,1389.761,ok,0
64930,1395.631,ok,0
64931,1447.178,ok,0
64932,1637.745,ok,0
64933,1459.642,ok,0
64934,1500.248,ok,0
64935,1470.341,ok,0
64936,1497.522,ok,0
64937,1466.956,ok,0
64938,1499.697,ok,0
64939,1749.133,ok,0
64940,1447.038,ok,0
64941,1440.657,ok,0
64942,1514.043,ok,0
64943,1498.635,ok,0
64944,1512.340,ok,0
64945,1501.500,ok,0
64946,1510.196,ok,0
64947,1513.663,ok,0
64948,1506.950,ok,0
64949,1540.203,ok,0
64950,1509.324,ok,0
64951,1452.127,ok,0
64952,1426.971,ok,0
64953,1490.609,ok,0
64954,1754.574,ok,0
64955,1526.407,ok,0
64956,1459.632,ok,0
64957,1598.652,ok,0
64958,1998.831,ok,0
64959,1507.511,ok,0
64960,1515.676,ok,0
64961,1858.007,ok,0
64962,1557.235,ok,0
64963,1493.224,ok,0
64964,1970.057,ok,0
64965,1523.281,ok,0
64966,1495.369,ok,0
64967,1519.834,ok,0
64968,1739.916,ok,0
64969,1550.391,ok,0
64970,2059.294,ok,0
64971,1557.916,ok,0
64972,1503.825,ok,0
64973,1455.053,ok,0
64974,1499.516,ok,0
64975,1538.289,ok,0
64976,1547.035,ok,0
64977,1941.313,ok,0
64978,1852.006,ok,0
64979,1530.835,ok,0
64980,1520.165,ok,0
64981,1469.259,ok,0
64982,1517.019,ok,0
64983,1539.882,ok,0
64984,1545.412,ok,0
64985,1903.703,ok,0
64986,1561.713,ok,0
64987,1554.519,ok,0
64988,1538.569,ok,0
64989,1537.948,ok,0
64990,1854.821,ok,0
64991,1523.732,ok,0
64992,1537.016,ok,0
64993,1541.174,ok,0
64994,1516.809,ok,0
64995,1533.170,ok,0
64996,1538.369,ok,0
64997,1845.454,ok,0
64998,1560.811,ok,0
64999,1527.328,ok,0
65000,1542.497,ok,0
65001,1532.789,ok,0
65002,1817.702,ok,0
65003,1553.207,ok,0
65004,1538.759,ok,0
65005,1539.962,ok,0
65006,1532.899,ok,0
65007,1549.850,ok,0
65008,1542.928,ok,0
65009,1480.962,ok,0
65010,1525.114,ok,0
65011,1447.860,ok,0
65012,1439.404,ok,0
65013,1452.097,ok,0
65014,1435.226,ok,0
65015,1430.938,ok,0
65016,1430.558,ok,0
65017,1429.866,ok,0
65018,1438.823,ok,0
65019,1432.480,ok,0
65020,1436.328,ok,0
65021,1434.805,ok,0
65022,1431.820,ok,0
65023,1429.546,ok,0
65024,1431.669,ok,0
65025,1433.032,ok,0
65026,1437.750,ok,0
65027,1438.743,ok,0
65028,1432.350,ok,0
65029,1432.260,ok,0
65030,1430.498,ok,0
65031,1429.666,ok,0
65032,1431.078,ok,0
65033,1434.215,ok,0
65034,1435.317,ok,0
65035,1442.209,ok,0
65036,1453.561,ok,0
65037,1456.877,ok,0
65038,1431.660,ok,0
65039,1435.487,ok,0
65040,1439.895,ok,0
65041,1434.786,ok,0
65042,1437.780,ok,0
65043,1429.375,ok,0
65044,1642.484,ok,0
65045,1394.911,ok,0
65046,1389.250,ok,0
65047,1423.174,ok,0
65048,1543.298,ok,0
65049,1449.703,ok,0
65050,1435.076,ok,0
65051,1436.378,ok,0
65052,1431.459,ok,0
65053,1430.537,ok,0
65054,1407.605,ok,0
65055,1435.727,ok,0
65056,1443.802,ok,0
65057,1406.753,ok,0
65058,1432.591,ok,0
65059,1516.578,ok,0
65060,1615.023,ok,0
65061,1503.964,ok,0
65062,1519.173,ok,0
65063,1519.043,ok,0
65064,1687.027,ok,0
65065,1534.111,ok,0
65066,1538.299,ok,0
65067,1543.519,ok,0
65068,1542.917,ok,0
65069,1582.642,ok,0
65070,1535.965,ok,0
65071,1537.678,ok,0
65072,1497.933,ok,0
65073,1450.224,ok,0
65074,1438.271,ok,0
65075,1436.959,ok,0
65076,1434.465,ok,0
65077,1430.778,ok,0
65078,1430.217,ok,0
65079,1431.900,ok,0
65080,1438.142,ok,0
65081,1440.606,ok,0
65082,1437.590,ok,0
65083,1436.849,ok,0
65084,1432.691,ok,0
65085,1430.938,ok,0
65086,1430.978,ok,0
65087,1436.518,ok,0
65088,1434.285,ok,0
65089,1435.446,ok,0
65090,1438.542,ok,0
65091,1431.138,ok,0
65092,1431.600,ok,0
65093,1430.878,ok,0
65094,1432.160,ok,0
65095,1437.019,ok,0
65096,1436.549,ok,0
65097,1437.209,ok,0
65098,1433.352,ok,0
65099,1433.894,ok,0
65100,1432.521,ok,0
65101,1427.692,ok,0
65102,1432.641,ok,0
65103,1435.677,ok,0
65104,1436.128,ok,0
65105,1436.709,ok,0
65106,1434.815,ok,0
65107,1453.000,ok,0
65108,1439.474,ok,0
65109,1435.617,ok,0
65110,1431.940,ok,0
65111,1436.579,ok,0
65112,1434.444,ok,0
65113,1438.532,ok,0
65114,1448.871,ok,0
65115,1399.198,ok,0
65116,1387.016,ok,0
65117,1422.803,ok,0
65118,1430.578,ok,0
65119,1432.792,ok,0
65120,1432.992,ok,0
65121,1433.904,ok,0
65122,1434.876,ok,0
65123,1431.208,ok,0
65124,1429.345,ok,0
65125,1432.120,ok,0
65126,1432.661,ok,0
65127,1436.067,ok,0
65128,1435.937,ok,0
65129,1429.926,ok,0
65130,1430.207,ok,0
65131,1458.079,ok,0
65132,1430.748,ok,0
65133,1429.625,ok,0
65134,1429.976,ok,0
65135,1437.090,ok,0
65136,1434.214,ok,0
65137,1428.032,ok,0
65138,1432.060,ok,0
65139,1434.876,ok,0
65140,1427.942,ok,0
65141,1435.006,ok,0
65142,1625.422,ok,0
65143,1481.502,ok,0
65144,1435.145,ok,0
65145,1431.830,ok,0
65146,1429.705,ok,0
65147,1431.890,ok,0
65148,1432.561,ok,0
65149,1429.064,ok,0
65150,1430.868,ok,0
65151,1431.279,ok,0
65152,1431.769,ok,0
65153,1436.278,ok,0
65154,1543.158,ok,0
65155,1433.483,ok,0
65156,1431.128,ok,0
65157,1430.818,ok,0
65158,1429.996,ok,0
65159,1436.949,ok,0
65160,1434.735,ok,0
65161,1435.476,ok,0
65162,1433.813,ok,0
65163,1434.484,ok,0
65164,1433.253,ok,0
65165,1432.060,ok,0
65166,1544.149,ok,0
65167,1439.224,ok,0
65168,1452.338,ok,0
65169,1432.571,ok,0
65170,1431.559,ok,0
65171,1429.735,ok,0
65172,1433.703,ok,0
65173,1433.283,ok,0
65174,1447.269,ok,0
65175,1434.044,ok,0
65176,1434.845,ok,0
65177,1450.224,ok,0
65178,1462.928,ok,0
65179,1435.096,ok,0
65180,1466.855,ok,0
65181,1438.662,ok,0
65182,1436.438,ok,0
65183,1437.871,ok,0
65184,1437.751,ok,0
65185,1528.901,ok,0
65186,1403.075,ok,0
65187,1420.058,ok,0
65188,1434.294,ok,0
65189,1430.156,ok,0
65190,1448.100,ok,0
65191,1437.561,ok,0
65192,1437.069,ok,0
65193,1431.750,ok,0
65194,1436.559,ok,0
65195,1495.729,ok,0
65196,1435.828,ok,0
65197,1434.465,ok,0
65198,1453.370,ok,0
65199,1441.628,ok,0
65200,1434.755,ok,0
65201,1452.077,ok,0
65202,1538.609,ok,0
65203,1826.829,ok,0
65204,1525.525,ok,0
65205,1467.587,ok,0
65206,1788.948,ok,0
65207,1916.096,ok,0
65208,1533.410,ok,0
65209,1514.094,ok,0
65210,1510.147,ok,0
65211,1512.220,ok,0
65212,1511.929,ok,0
65213,1833.131,ok,0
65214,1534.802,ok,0
65215,1512.260,ok,0
65216,1513.984,ok,0
65217,1513.272,ok,0
65218,1485.109,ok,0
65219,1511.388,ok,0
65220,1512.491,ok,0
65221,1462.417,ok,0
65222,1403.527,ok,0
65223,1393.027,ok,0
65224,1441.988,ok,0
65225,1396.844,ok,0
65226,1391.585,ok,0
65227,1395.151,ok,0
65228,1393.728,ok,0
65229,1392.646,ok,0
65230,1412.042,ok,0
65231,1391.745,ok,0
65232,1390.513,ok,0
65233,1389.561,ok,0
65234,1388.950,ok,0
65235,1409.828,ok,0
65236,1401.583,ok,0
65237,1389.431,ok,0
65238,1390.301,ok,0
65239,1389.680,ok,0
65240,1400.351,ok,0
65241,1398.507,ok,0
65242,1389.721,ok,0
65243,1389.200,ok,0
65244,1394.490,ok,0
65245,1418.334,ok,0
65246,1392.095,ok,0
65247,1389.771,ok,0
65248,1400.451,ok,0
65249,1389.560,ok,0
65250,1394.169,ok,0
65251,1393.527,ok,0
65252,1389.000,ok,0
65253,1389.540,ok,0
65254,1389.971,ok,0
65255,1570.178,ok,0
65256,1379.782,ok,0
65257,1385.372,ok,0
65258,1389.821,ok,0
65259,1393.809,ok,0
65260,1392.917,ok,0
65261,1389.771,ok,0
65262,1390.493,ok,0
65263,1389.831,ok,0
65264,1389.160,ok,0
65265,1394.881,ok,0
65266,1389.260,ok,0
65267,1392.777,ok,0
65268,1393.628,ok,0
65269,1390.913,ok,0
65270,1401.353,ok,0
65271,1393.929,ok,0
65272,1393.658,ok,0
65273,1390.011,ok,0
65274,1389.290,ok,0
65275,1394.680,ok,0
65276,1389.931,ok,0
65277,1389.611,ok,0
65278,1388.899,ok,0
65279,1388.779,ok,0
65280,1400.882,ok,0
65281,1390.271,ok,0
65282,1389.250,ok,0
65283,1389.210,ok,0
65284,1391.484,ok,0
65285,1431.880,ok,0
65286,1390.763,ok,0
65287,1390.082,ok,0
65288,1388.659,ok,0
65289,1388.198,ok,0
65290,1392.155,ok,0
65291,1487.785,ok,0
65292,1492.853,ok,0
65293,1431.178,ok,0
65294,1453.961,ok,0
65295,1492.182,ok,0
65296,1479.438,ok,0
65297,1834.483,ok,0
65298,1541.555,ok,0
65299,1958.355,ok,0
65300,1505.357,ok,0
65301,1568.575,ok,0
65302,1494.807,ok,0
65303,1501.851,ok,0
65304,1492.232,ok,0
65305,1844.422,ok,0
65306,1545.622,ok,0
65307,1446.807,ok,0
65308,1503.513,ok,0
65309,1470.562,ok,0
65310,1496.040,ok,0
65311,1521.988,ok,0
65312,1491.181,ok,0
65313,1923.320,ok,0
65314,1467.467,ok,0
65315,1847.247,ok,0
65316,1548.849,ok,0
65317,1542.537,ok,0
65318,1572.984,ok,0
65319,1532.558,ok,0
65320,1832.971,ok,0
65321,1568.174,ok,0
65322,2054.064,ok,0
65323,1579.566,ok,0
65324,1454.182,ok,0
65325,1525.775,ok,0
65326,1543.519,ok,0
65327,1874.408,ok,0
65328,1458.910,ok,0
65329,1501.249,ok,0
65330,2100.742,ok,0
65331,1528.751,ok,0
65332,1821.428,ok,0
65333,1776.645,ok,0
65334,1499.687,ok,0
65335,1863.888,ok,0
65336,1552.015,ok,0
65337,1535.624,ok,0
65338,1568.956,ok,0
65339,1529.001,ok,0
65340,1538.860,ok,0
65341,1858.819,ok,0
65342,1552.005,ok,0
65343,1843.430,ok,0
65344,1535.363,ok,0
65345,1534.682,ok,0
65346,1538.840,ok,0
65347,1544.240,ok,0
65348,1523.071,ok,0
65349,1547.836,ok,0
65350,1431.308,ok,0
65351,1437.661,ok,0
65352,1430.477,ok,0
65353,1431.639,ok,0
65354,1432.050,ok,0
65355,1434.625,ok,0
65356,1436.679,ok,0
65357,1435.547,ok,0
65358,1431.870,ok,0
65359,1435.085,ok,0
65360,1430.147,ok,0
65361,1470.522,ok,0
65362,1420.509,ok,0
65363,1435.557,ok,0
65364,1436.779,ok,0
65365,1438.151,ok,0
65366,1436.448,ok,0
65367,1433.653,ok,0
65368,1428.193,ok,0
65369,1433.243,ok,0
65370,1432.430,ok,0
65371,1435.486,ok,0
65372,1429.475,ok,0
65373,1437.230,ok,0
65374,1432.481,ok,0
65375,1431.138,ok,0
65376,1432.461,ok,0
65377,1431.729,ok,0
65378,1436.428,ok,0
65379,1441.488,ok,0
65380,1432.802,ok,0
65381,1439.804,ok,0
65382,1429.967,ok,0
65383,1436.137,ok,0
65384,1437.010,ok,0
65385,1633.808,ok,0
65386,1427.412,ok,0
65387,1436.909,ok,0
65388,1434.755,ok,0
65389,1434.114,ok,0
65390,1437.209,ok,0
65391,1431.078,ok,0
65392,1483.356,ok,0
65393,1402.966,ok,0
65394,1420.198,ok,0
65395,1432.882,ok,0
65396,1416.822,ok,0
65397,1436.688,ok,0
65398,1399.379,ok,0
65399,1420.027,ok,0
65400,1508.523,ok,0
65401,1434.464,ok,0
65402,1477.385,ok,0
65403,3842.381,ok,0
65404,1441.057,ok,0
65405,1433.583,ok,0
65406,1399.720,ok,0
65407,1435.026,ok,0
65408,1430.658,ok,0
65409,1432.160,ok,0
65410,1435.948,ok,0
65411,1458.950,ok,0
65412,1413.926,ok,0
65413,1412.173,ok,0
65414,1397.135,ok,0
65415,1428.614,ok,0
65416,1438.341,ok,0
65417,1434.895,ok,0
65418,1451.587,ok,0
65419,1405.600,ok,0
65420,1429.986,ok,0
65421,1573.815,ok,0
65422,1401.933,ok,0
65423,1428.704,ok,0
65424,1465.623,ok,0
65425,1398.226,ok,0
65426,1419.466,ok,0
65427,1437.390,ok,0
65428,1438.462,ok,0
65429,1401.373,ok,0
65430,1429.034,ok,0
65431,1440.466,ok,0
65432,1426.620,ok,0
65433,1418.304,ok,0
65434,1434.856,ok,0
65435,1429.796,ok,0
65436,1431.198,ok,0
65437,1433.673,ok,0
65438,1435.487,ok,0
65439,1430.708,ok,0
65440,1433.853,ok,0
65441,1392.446,ok,0
65442,1421.010,ok,0
65443,1647.854,ok,0
65444,1389.560,ok,0
65445,1421.139,ok,0
65446,1438.842,ok,0
65447,1436.839,ok,0
65448,1432.801,ok,0
65449,1448.421,ok,0
65450,1437.400,ok,0
65451,1433.272,ok,0
65452,1431.619,ok,0
65453,1429.215,ok,0
65454,1547.386,ok,0
65455,1439.985,ok,0
65456,1436.037,ok,0
65457,1435.226,ok,0
65458,1432.251,ok,0
65459,1430.617,ok,0
65460,1497.382,ok,0
65461,1539.051,ok,0
65462,1438.042,ok,0
65463,1437.881,ok,0
65464,1442.940,ok,0
65465,1401.593,ok,0
65466,1416.641,ok,0
65467,1430.407,ok,0
65468,1400.601,ok,0
65469,1453.019,ok,0
65470,1438.202,ok,0
65471,1428.584,ok,0
65472,1440.897,ok,0
65473,1503.995,ok,0
65474,1403.106,ok,0
65475,1417.272,ok,0
65476,1437.770,ok,0
65477,1400.691,ok,0
65478,1415.960,ok,0
65479,1431.640,ok,0
65480,1530.224,ok,0
65481,1435.436,ok,0
65482,1434.245,ok,0
65483,1496.611,ok,0
65484,1410.681,ok,0
65485,1417.583,ok,0
65486,1430.588,ok,0
65487,1434.504,ok,0
65488,1437.961,ok,0
65489,1435.997,ok,0
65490,1434.955,ok,0
65491,1437.931,ok,0
65492,1435.757,ok,0
65493,1434.355,ok,0
65494,1432.862,ok,0
65495,1435.276,ok,0
65496,1504.366,ok,0
65497,1399.780,ok,0
65498,1418.555,ok,0
65499,1533.750,ok,0
65500,1501.711,ok,0
65501,1390.693,ok,0
65502,1410.710,ok,0
65503,1435.436,ok,0
65504,1399.178,ok,0
65505,1424.075,ok,0
65506,1433.874,ok,0
65507,1414.958,ok,0
65508,1437.290,ok,0
65509,1428.934,ok,0
65510,1433.803,ok,0
65511,1435.056,ok,0
65512,1429.595,ok,0
65513,1398.768,ok,0
65514,1563.426,ok,0
65515,1431.659,ok,0
65516,1430.107,ok,0
65517,1432.781,ok,0
65518,1429.375,ok,0
65519,1428.754,ok,0
65520,1430.738,ok,0
65521,1429.195,ok,0
65522,1402.455,ok,0
65523,1411.602,ok,0
65524,1431.659,ok,0
65525,1443.582,ok,0
65526,1457.418,ok,0
65527,1397.405,ok,0
65528,1424.196,ok,0
65529,1432.871,ok,0
65530,1431.349,ok,0
65531,1436.949,ok,0
65532,1525.144,ok,0
65533,1385.643,ok,0
65534,1407.654,ok,0
65535,1455.334,ok,0
65536,1454.051,ok,0
65537,1456.937,ok,0
65538,1462.968,ok,0
65539,1433.092,ok,0
65540,1436.778,ok,0
65541,1439.414,ok,0
65542,1436.899,ok,0
65543,1446.186,ok,0
65544,1438.913,ok,0
65545,1441.909,ok,0
65546,1396.734,ok,0
65547,1389.991,ok,0
65548,1722.714,ok,0
65549,1436.498,ok,0
65550,1404.699,ok,0
65551,1389.460,ok,0
65552,1427.091,ok,0
65553,1436.288,ok,0
65554,1402.375,ok,0
65555,1425.878,ok,0
65556,1435.136,ok,0
65557,1430.076,ok,0
65558,1437.450,ok,0
65559,1405.300,ok,0
65560,1421.630,ok,0
65561,1548.328,ok,0
65562,1433.533,ok,0
65563,1399.529,ok,0
65564,1420.459,ok,0
65565,1434.455,ok,0
65566,1418.043,ok,0
65567,1418.344,ok,0
65568,1430.648,ok,0
65569,1432.391,ok,0
65570,1392.466,ok,0
65571,1437.800,ok,0
65572,1435.286,ok,0
65573,1490.119,ok,0
65574,1411.993,ok,0
65575,1432.361,ok,0
65576,1434.225,ok,0
65577,1442.750,ok,0
65578,1434.154,ok,0
65579,1431.889,ok,0
65580,1432.331,ok,0
65581,1436.178,ok,0
65582,1434.394,ok,0
65583,1433.934,ok,0
65584,1566.642,ok,0
65585,1533.841,ok,0
65586,1432.611,ok,0
65587,1432.691,ok,0
65588,1442.530,ok,0
65589,1434.234,ok,0
65590,1435.096,ok,0
65591,1434.675,ok,0
65592,1435.316,ok,0
65593,1432.431,ok,0
65594,1432.261,ok,0
65595,1462.007,ok,0
65596,1642.754,ok,0
65597,1428.253,ok,0
65598,1423.865,ok,0
65599,1438.411,ok,0
65600,1429.616,ok,0
65601,1433.793,ok,0
65602,1500.378,ok,0
65603,1403.857,ok,0
65604,1386.836,ok,0
65605,1424.887,ok,0
65606,1431.689,ok,0
65607,1450.194,ok,0
65608,1554.630,ok,0
65609,1462.066,ok,0
65610,1440.576,ok,0
65611,1431.509,ok,0
65612,1434.355,ok,0
65613,1433.653,ok,0
65614,1480.541,ok,0
65615,1508.393,ok,0
65616,1399.759,ok,0
65617,1391.324,ok,0
65618,1422.602,ok,0
65619,1450.785,ok,0
65620,1727.583,ok,0
65621,1429.044,ok,0
65622,1438.172,ok,0
65623,1437.070,ok,0
65624,1432.681,ok,0
65625,1432.772,ok,0
65626,1430.307,ok,0
65627,1429.535,ok,0
65628,1425.337,ok,0
65629,1437.249,ok,0
65630,1438.191,ok,0
65631,1434.845,ok,0
65632,1542.998,ok,0
65633,1431.389,ok,0
65634,1430.737,ok,0
65635,1436.078,ok,0
65636,1432.431,ok,0
65637,1532.949,ok,0
65638,1432.291,ok,0
65639,1400.801,ok,0
65640,1424.786,ok,0
65641,1431.169,ok,0
65642,1429.966,ok,0
65643,1432.682,ok,0
65644,1413.685,ok,0
65645,1424.536,ok,0
65646,1396.684,ok,0
65647,1412.885,ok,0
65648,1449.763,ok,0
65649,1427.071,ok,0
65650,1432.471,ok,0
65651,1430.908,ok,0
65652,1432.201,ok,0
65653,1417.092,ok,0
65654,1425.017,ok,0
65655,1403.407,ok,0
65656,1397.846,ok,0
65657,1393.168,ok,0
65658,1422.783,ok,0
65659,1433.172,ok,0
65660,1429.525,ok,0
65661,1432.692,ok,0
65662,1431.148,ok,0
65663,1435.577,ok,0
65664,1433.323,ok,0
65665,1396.904,ok,0
65666,1422.472,ok,0
65667,1429.876,ok,0
65668,1433.633,ok,0
65669,1426.670,ok,0
65670,1398.807,ok,0
65671,1421.751,ok,0
65672,1435.957,ok,0
65673,1440.687,ok,0
65674,1401.533,ok,0
65675,1387.457,ok,0
65676,1425.037,ok,0
65677,1436.168,ok,0
65678,1429.605,ok,0
65679,1434.344,ok,0
65680,1448.631,ok,0
65681,1428.634,ok,0
65682,1401.984,ok,0
65683,1419.426,ok,0
65684,1399.980,ok,0
65685,1426.580,ok,0
65686,1433.242,ok,0
65687,1433.903,ok,0
65688,1543.508,ok,0
65689,1429.695,ok,0
65690,1433.763,ok,0
65691,1430.397,ok,0
65692,1416.260,ok,0
65693,1424.726,ok,0
65694,1431.238,ok,0
65695,1433.412,ok,0
65696,1435.506,ok,0
65697,1432.490,ok,0
65698,1433.032,ok,0
65699,1430.306,ok,0
65700,1428.473,ok,0
65701,1435.377,ok,0
65702,1436.699,ok,0
65703,1434.675,ok,0
65704,1398.387,ok,0
65705,1422.872,ok,0
65706,1427.943,ok,0
65707,1429.996,ok,0
65708,1429.936,ok,0
65709,1443.081,ok,0
65710,1428.834,ok,0
65711,1439.053,ok,0
65712,1432.000,ok,0
65713,1446.267,ok,0
65714,1399.259,ok,0
65715,1423.684,ok,0
65716,1438.573,ok,0
65717,1431.309,ok,0
65718,1430.797,ok,0
65719,1431.479,ok,0
65720,1440.656,ok,0
65721,1397.455,ok,0
65722,1421.992,ok,0
65723,1400.400,ok,0
65724,1413.505,ok,0
65725,1431.629,ok,0
65726,1432.821,ok,0
65727,1436.338,ok,0
65728,1429.816,ok,0
65729,1415.859,ok,0
65730,1427.161,ok,0
65731,1430.657,ok,0
65732,1405.360,ok,0
65733,1437.380,ok,0
65734,1433.734,ok,0
65735,1434.665,ok,0
65736,1431.780,ok,0
65737,1433.242,ok,0
65738,1428.684,ok,0
65739,1431.599,ok,0
65740,1428.744,ok,0
65741,1394.039,ok,0
65742,1423.224,ok,0
65743,1434.615,ok,0
65744,1437.210,ok,0
65745,1437.651,ok,0
65746,1429.055,ok,0
65747,1430.848,ok,0
65748,1441.758,ok,0
65749,1432.901,ok,0
65750,1433.613,ok,0
65751,1430.567,ok,0
65752,1459.872,ok,0
65753,1399.359,ok,0
65754,1424.105,ok,0
65755,1412.804,ok,0
65756,1413.435,ok,0
65757,1402.254,ok,0
65758,1435.667,ok,0
65759,1434.034,ok,0
65760,1435.396,ok,0
65761,1431.979,ok,0
65762,1429.545,ok,0
65763,1435.586,ok,0
65764,1459.932,ok,0
65765,1436.378,ok,0
65766,1434.244,ok,0
65767,1433.232,ok,0
65768,1431.599,ok,0
65769,1429.215,ok,0
65770,1430.387,ok,0
65771,1431.369,ok,0
65772,1441.117,ok,0
65773,1430.628,ok,0
65774,1431.750,ok,0
65775,1566.222,ok,0
65776,1441.397,ok,0
65777,1399.529,ok,0
65778,1423.484,ok,0
65779,1430.497,ok,0
65780,1431.099,ok,0
65781,1446.026,ok,0
65782,1433.292,ok,0
65783,1433.393,ok,0
65784,1431.639,ok,0
65785,1430.497,ok,0
65786,1432.230,ok,0
65787,1525.535,ok,0
65788,1435.397,ok,0
65789,1442.820,ok,0
65790,1434.945,ok,0
65791,1425.919,ok,0
65792,1428.604,ok,0
65793,1428.804,ok,0
65794,1400.281,ok,0
65795,1424.196,ok,0
65796,1435.968,ok,0
65797,1434.745,ok,0
65798,1433.653,ok,0
65799,1414.517,ok,0
65800,1478.357,ok,0
65801,1435.166,ok,0
65802,1420.860,ok,0
65803,1435.105,ok,0
65804,1437.861,ok,0
65805,1424.345,ok,0
65806,1430.747,ok,0
65807,1430.206,ok,0
65808,1430.176,ok,0
65809,1430.738,ok,0
65810,1406.412,ok,0
65811,1433.763,ok,0
65812,1493.555,ok,0
65813,1426.890,ok,0
65814,1431.719,ok,0
65815,1429.234,ok,0
65816,1437.530,ok,0
65817,1401.873,ok,0
65818,1389.240,ok,0
65819,1426.079,ok,0
65820,1435.596,ok,0
65821,1429.966,ok,0
65822,1429.064,ok,0
65823,1590.616,ok,0
65824,1426.830,ok,0
65825,1397.546,ok,0
65826,1429.635,ok,0
65827,1430.186,ok,0
65828,1481.502,ok,0
65829,1431.880,ok,0
65830,1432.521,ok,0
65831,1431.759,ok,0
65832,1399.519,ok,0
65833,1405.921,ok,0
65834,1433.192,ok,0
65835,1631.383,ok,0
65836,1430.757,ok,0
65837,1429.355,ok,0
65838,1433.443,ok,0
65839,1392.196,ok,0
65840,1423.794,ok,0
65841,1435.236,ok,0
65842,1435.396,ok,0
65843,1431.599,ok,0
65844,1434.234,ok,0
65845,1437.921,ok,0
65846,1401.533,ok,0
65847,1432.501,ok,0
65848,1432.370,ok,0
65849,1432.130,ok,0
65850,1400.341,ok,0
65851,1427.932,ok,0
65852,1432.070,ok,0
65853,1431.048,ok,0
65854,1431.409,ok,0
65855,1428.824,ok,0
65856,1429.826,ok,0
65857,1435.787,ok,0
65858,1423.164,ok,0
65859,1434.425,ok,0
65860,1432.611,ok,0
65861,1435.016,ok,0
65862,1402.896,ok,0
65863,1424.576,ok,0
65864,1431.990,ok,0
65865,1426.390,ok,0
65866,1434.094,ok,0
65867,1435.536,ok,0
65868,1426.420,ok,0
65869,1429.305,ok,0
65870,1430.587,ok,0
65871,1438.021,ok,0
65872,1428.723,ok,0
65873,1433.683,ok,0
65874,1441.939,ok,0
65875,1429.055,ok,0
65876,1435.166,ok,0
65877,1431.088,ok,0
65878,1437.079,ok,0
65879,1431.208,ok,0
65880,1437.931,ok,0
65881,1450.054,ok,0
65882,1422.132,ok,0
65883,1400.501,ok,0
65884,1464.881,ok,0
65885,1475.742,ok,0
65886,1511.919,ok,0
65887,1507.231,ok,0
65888,1484.708,ok,0
65889,1480.671,ok,0
65890,1402.254,ok,0
65891,1395.692,ok,0
65892,1394.149,ok,0
65893,1393.107,ok,0
65894,1414.137,ok,0
65895,1411.401,ok,0
65896,1393.268,ok,0
65897,1435.196,ok,0
65898,1424.937,ok,0
65899,1392.727,ok,0
65900,1390.803,ok,0
65901,1390.582,ok,0
65902,1392.566,ok,0
65903,1388.739,ok,0
65904,1427.462,ok,0
65905,1391.895,ok,0
65906,1389.881,ok,0
65907,1404.068,ok,0
65908,1391.444,ok,0
65909,1389.480,ok,0
65910,1400.300,ok,0
65911,1389.831,ok,0
65912,1398.096,ok,0
65913,1418.264,ok,0
65914,1417.263,ok,0
65915,1393.949,ok,0
65916,1391.654,ok,0
65917,1388.008,ok,0
65918,1391.694,ok,0
65919,1402.875,ok,0
65920,1396.404,ok,0
65921,1389.681,ok,0
65922,1391.094,ok,0
65923,1388.519,ok,0
65924,1392.165,ok,0
65925,1388.649,ok,0
65926,1392.766,ok,0
65927,1386.494,ok,0
65928,1386.134,ok,0
65929,1381.275,ok,0
65930,1391.955,ok,0
65931,1393.057,ok,0
65932,1389.560,ok,0
65933,1390.282,ok,0
65934,1390.792,ok,0
65935,1387.988,ok,0
65936,1390.543,ok,0
65937,1390.923,ok,0
65938,1390.051,ok,0
65939,1388.890,ok,0
65940,1390.422,ok,0
65941,1390.092,ok,0
65942,1394.600,ok,0
65943,1389.200,ok,0
65944,1440.776,ok,0
65945,1393.658,ok,0
65946,1390.232,ok,0
65947,1399.248,ok,0
65948,1388.558,ok,0
65949,1392.907,ok,0
65950,1391.795,ok,0
65951,1420.559,ok,0
65952,1443.101,ok,0
65953,1500.809,ok,0
65954,1412.293,ok,0
65955,1589.514,ok,0
65956,1524.252,ok,0
65957,1520.736,ok,0
65958,1757.609,ok,0
65959,1532.127,ok,0
65960,2005.524,ok,0
65961,1545.463,ok,0
65962,1512.781,ok,0
65963,1846.285,ok,0
65964,1547.416,ok,0
65965,1464.581,ok,0
65966,1525.515,ok,0
65967,1550.211,ok,0
65968,1881.231,ok,0
65969,1464.180,ok,0
65970,1842.267,ok,0
65971,1494.968,ok,0
65972,1504.275,ok,0
65973,1830.816,ok,0
