seq,rtt_us,status,rxq_drops_delta
264,1393.400,ok,0
265,1388.009,ok,0
266,1391.265,ok,0
267,1391.987,ok,0
268,1392.778,ok,0
269,1391.966,ok,0
270,1390.815,ok,0
271,1400.603,ok,0
272,1393.470,ok,0
273,1421.673,ok,0
274,1441.850,ok,0
275,1391.946,ok,0
276,1389.582,ok,0
277,1394.081,ok,0
278,1396.225,ok,0
279,1422.133,ok,0
280,1394.412,ok,0
281,1395.613,ok,0
282,1398.679,ok,0
283,1391.657,ok,0
284,1418.307,ok,0
285,1391.186,ok,0
286,1386.767,ok,0
287,1378.321,ok,0
288,1387.438,ok,0
289,1391.876,ok,0
290,1473.731,ok,0
291,1401.144,ok,0
292,1412.295,ok,0
293,1402.456,ok,0
294,1395.724,ok,0
295,1389.522,ok,0
296,1445.548,ok,0
297,1399.070,ok,0
298,1405.563,ok,0
299,1390.343,ok,0
300,1394.201,ok,0
301,1390.555,ok,0
302,1389.633,ok,0
303,1397.417,ok,0
304,1448.774,ok,0
305,1395.453,ok,0
306,1396.676,ok,0
307,1436.701,ok,0
308,1419.759,ok,0
309,1440.899,ok,0
310,1484.351,ok,0
311,1447.932,ok,0
312,1407.616,ok,0
313,1401.394,ok,0
314,1385.485,ok,0
315,1443.383,ok,0
316,1388.971,ok,0
317,1394.552,ok,0
318,1391.646,ok,0
319,1397.127,ok,0
320,1409.069,ok,0
321,1392.618,ok,0
322,1374.003,ok,0
323,1387.398,ok,0
324,1389.252,ok,0
325,1401.335,ok,0
326,1384.543,ok,0
327,1384.593,ok,0
328,1390.875,ok,0
329,1383.521,ok,0
330,1391.626,ok,0
331,1390.014,ok,0
332,1426.993,ok,0
333,1425.209,ok,0
334,1390.023,ok,0
335,1391.095,ok,0
336,1391.355,ok,0
337,1394.601,ok,0
338,1427.473,ok,0
339,1392.297,ok,0
340,1389.513,ok,0
341,1400.683,ok,0
342,1392.999,ok,0
343,1415.431,ok,0
344,1414.740,ok,0
345,1395.594,ok,0
346,1394.231,ok,0
347,1392.788,ok,0
348,1391.626,ok,0
349,1402.918,ok,0
350,1435.128,ok,0
351,1384.153,ok,0
352,1377.841,ok,0
353,1392.728,ok,0
354,1391.877,ok,0
355,1419.158,ok,0
356,1388.300,ok,0
357,1396.115,ok,0
358,1381.577,ok,0
359,1388.361,ok,0
360,1390.093,ok,0
361,1401.024,ok,0
362,1396.154,ok,0
363,1396.775,ok,0
364,1405.743,ok,0
365,1405.593,ok,0
366,1397.557,ok,0
367,1423.025,ok,0
368,1405.573,ok,0
369,1381.918,ok,0
370,1395.033,ok,0
371,1390.114,ok,0
372,1393.841,ok,0
373,1399.971,ok,0
374,1398.218,ok,0
375,1396.215,ok,0
376,1393.900,ok,0
377,1405.382,ok,0
378,1387.268,ok,0
379,1389.052,ok,0
380,1371.228,ok,0
381,1395.443,ok,0
382,1391.446,ok,0
383,1381.898,ok,0
384,1379.253,ok,0
385,1401.345,ok,0
386,1414.719,ok,0
387,1405.662,ok,0
388,1395.905,ok,0
389,1390.655,ok,0
390,1387.659,ok,0
391,1394.842,ok,0
392,1436.721,ok,0
393,1392.889,ok,0
394,1390.765,ok,0
395,1390.985,ok,0
396,1390.133,ok,0
397,1418.707,ok,0
398,1446.720,ok,0
399,1398.839,ok,0
400,1390.724,ok,0
401,1398.970,ok,0
402,1421.382,ok,0
403,1411.062,ok,0
404,1398.870,ok,0
405,1391.827,ok,0
406,1391.867,ok,0
407,1392.117,ok,0
408,1394.211,ok,0
409,1423.146,ok,0
410,1470.354,ok,0
411,1412.074,ok,0
412,1397.688,ok,0
413,1396.806,ok,0
414,1394.131,ok,0
415,1413.507,ok,0
416,1386.997,ok,0
417,1387.469,ok,0
418,1406.765,ok,0
419,1397.968,ok,0
420,1394.531,ok,0
421,1431.270,ok,0
422,1400.183,ok,0
423,1413.738,ok,0
424,1402.567,ok,0
425,1439.085,ok,0
426,1433.335,ok,0
427,1455.115,ok,0
428,1386.567,ok,0
429,1390.514,ok,0
430,1397.777,ok,0
431,1419.840,ok,0
432,1440.769,ok,0
433,1411.303,ok,0
434,1411.644,ok,0
435,1386.527,ok,0
436,1395.434,ok,0
437,1405.673,ok,0
438,1419.349,ok,0
439,1406.745,ok,0
440,1394.362,ok,0
441,1414.258,ok,0
442,1403.689,ok,0
443,1398.359,ok,0
444,1383.932,ok,0
445,1423.366,ok,0
446,1419.348,ok,0
447,1397.697,ok,0
448,1397.908,ok,0
