seq,rtt_us,status,rxq_drops_delta
679,1972.542,ok,0
680,1528.090,ok,0
681,,timeout,0
682,1858.128,ok,0
683,1857.255,ok,0
684,2062.440,ok,0
685,1485.480,ok,0
686,1490.540,ok,0
687,1513.633,ok,0
688,1478.327,ok,0
689,1512.922,ok,0
690,1514.815,ok,0
691,1850.834,ok,0
692,1531.787,ok,0
693,1511.769,ok,0
694,1513.001,ok,0
695,1466.785,ok,0
696,1948.697,ok,0
697,1526.977,ok,0
698,1516.428,ok,0
699,1512.671,ok,0
700,1478.246,ok,0
701,1511.599,ok,0
702,1464.500,ok,0
703,1979.224,ok,0
704,2055.146,ok,0
705,1480.611,ok,0
706,1475.201,ok,0
707,1513.131,ok,0
708,1479.409,ok,0
709,1964.978,ok,0
710,2046.290,ok,0
711,1962.412,ok,0
712,1515.086,ok,0
713,1472.676,ok,0
714,1513.803,ok,0
715,1467.286,ok,0
716,1971.500,ok,0
717,1529.091,ok,0
718,1482.364,ok,0
719,1514.154,ok,0
720,1489.207,ok,0
721,1513.924,ok,0
722,1472.236,ok,0
723,1944.249,ok,0
724,2066.868,ok,0
725,1492.774,ok,0
726,1473.498,ok,0
727,1512.190,ok,0
728,1498.074,ok,0
729,1945.722,ok,0
730,2050.918,ok,0
731,1895.047,ok,0
732,1517.359,ok,0
733,1522.670,ok,0
734,1514.364,ok,0
735,1491.161,ok,0
736,1514.314,ok,0
737,1445.856,ok,0
738,1500.127,ok,0
739,1508.843,ok,0
740,1513.653,ok,0
741,1481.693,ok,0
742,1508.423,ok,0
743,1807.242,ok,0
744,1809.507,ok,0
745,1955.650,ok,0
746,1469.820,ok,0
747,1511.699,ok,0
748,1488.395,ok,0
749,1825.166,ok,0
750,1505.878,ok,0
751,1703.899,ok,0
752,1505.287,ok,0
753,1492.974,ok,0
754,1491.461,ok,0
755,1505.808,ok,0
756,1780.322,ok,0
757,1505.638,ok,0
758,1708.968,ok,0
759,1776.234,ok,0
760,1486.562,ok,0
761,1470.512,ok,0
762,1533.690,ok,0
763,1801.081,ok,0
764,1802.934,ok,0
765,1811.020,ok,0
766,1497.653,ok,0
767,1468.248,ok,0
768,1519.053,ok,0
769,1512.460,ok,0
770,1813.514,ok,0
771,1515.566,ok,0
772,1513.543,ok,0
773,1512.050,ok,0
774,1510.226,ok,0
775,1513.603,ok,0
776,1528.250,ok,0
777,1536.766,ok,0
778,1481.483,ok,0
779,1494.898,ok,0
780,1403.757,ok,0
781,1391.685,ok,0
782,1390.642,ok,0
783,1390.282,ok,0
784,1390.512,ok,0
785,1399.268,ok,0
786,1390.613,ok,0
787,1392.236,ok,0
788,1390.753,ok,0
789,1390.453,ok,0
790,1390.071,ok,0
791,1391.895,ok,0
792,1391.374,ok,0
793,1395.842,ok,0
794,1393.879,ok,0
795,1390.392,ok,0
796,1394.470,ok,0
797,1391.114,ok,0
798,1394.350,ok,0
799,1388.919,ok,0
800,1389.981,ok,0
801,1394.249,ok,0
802,1388.529,ok,0
803,1392.106,ok,0
804,1390.152,ok,0
805,1389.059,ok,0
806,1393.628,ok,0
807,1387.076,ok,0
808,1379.882,ok,0
809,1390.632,ok,0
810,1422.693,ok,0
811,1407.925,ok,0
812,1406.863,ok,0
813,1395.752,ok,0
814,1391.083,ok,0
815,1392.105,ok,0
816,1393.498,ok,0
817,1400.070,ok,0
818,1392.195,ok,0
819,1391.073,ok,0
820,1390.051,ok,0
821,1401.623,ok,0
822,1390.642,ok,0
823,1398.738,ok,0
824,1390.031,ok,0
825,1393.388,ok,0
826,1391.094,ok,0
827,1395.421,ok,0
828,1390.142,ok,0
829,1394.089,ok,0
830,1391.865,ok,0
831,1390.602,ok,0
832,1389.360,ok,0
833,1394.720,ok,0
834,1392.135,ok,0
835,1388.218,ok,0
836,1391.263,ok,0
837,1390.152,ok,0
838,1389.140,ok,0
839,1394.510,ok,0
840,1386.975,ok,0
841,1392.857,ok,0
842,1393.338,ok,0
843,1391.715,ok,0
844,1390.372,ok,0
845,1396.072,ok,0
846,1389.500,ok,0
847,1395.131,ok,0
848,1390.472,ok,0
849,1396.393,ok,0
850,1408.716,ok,0
851,1390.913,ok,0
852,1389.290,ok,0
853,1390.062,ok,0
854,1395.101,ok,0
855,1393.738,ok,0
856,1389.741,ok,0
857,1397.625,ok,0
858,1388.979,ok,0
859,1393.177,ok,0
860,1389.641,ok,0
861,1389.801,ok,0
862,1392.426,ok,0
863,1389.070,ok,0
864,1389.510,ok,0
865,1393.768,ok,0
866,1395.392,ok,0
867,1396.564,ok,0
868,1392.456,ok,0
869,1390.403,ok,0
870,1388.779,ok,0
871,1388.529,ok,0
872,1392.867,ok,0
873,1394.950,ok,0
874,,timeout,0
875,1946.172,ok,0
876,1912.108,ok,0
877,1811.500,ok,0
878,1757.169,ok,0
879,1501.460,ok,0
880,1507.071,ok,0
881,1749.824,ok,0
882,1493.185,ok,0
883,1796.412,ok,0
884,1502.061,ok,0
885,1471.033,ok,0
886,1504.125,ok,0
887,1509.174,ok,0
888,1514.014,ok,0
889,1514.143,ok,0
890,1465.232,ok,0
891,1400.871,ok,0
892,1392.636,ok,0
893,1392.456,ok,0
894,1392.005,ok,0
895,1389.340,ok,0
896,1391.093,ok,0
897,1391.554,ok,0
898,1395.031,ok,0
899,1409.187,ok,0
900,1433.432,ok,0
901,1380.954,ok,0
902,1391.915,ok,0
903,1391.153,ok,0
904,1392.666,ok,0
905,1394.620,ok,0
906,1391.715,ok,0
907,1392.336,ok,0
908,1393.177,ok,0
909,1377.408,ok,0
910,1391.113,ok,0
911,1379.792,ok,0
912,1397.486,ok,0
913,1393.819,ok,0
914,1394.099,ok,0
915,1393.217,ok,0
916,1390.342,ok,0
917,1398.798,ok,0
918,1394.200,ok,0
919,1390.592,ok,0
920,1391.644,ok,0
921,1394.640,ok,0
922,1400.080,ok,0
923,1393.658,ok,0
924,1393.879,ok,0
925,1389.741,ok,0
926,1390.993,ok,0
927,1392.476,ok,0
928,1390.883,ok,0
929,1393.889,ok,0
930,1391.855,ok,0
931,1392.707,ok,0
932,1396.904,ok,0
933,1390.101,ok,0
934,1391.134,ok,0
935,1391.955,ok,0
936,1391.755,ok,0
937,1397.876,ok,0
938,1392.496,ok,0
939,1390.001,ok,0
940,1393.568,ok,0
941,1420.679,ok,0
942,1389.921,ok,0
943,1389.881,ok,0
944,1390.412,ok,0
945,1394.499,ok,0
946,,timeout,0
947,1910.024,ok,0
948,1898.272,ok,0
949,1825.797,ok,0
950,1814.336,ok,0
951,1482.655,ok,0
952,1487.193,ok,0
953,1842.208,ok,0
954,1951.742,ok,0
955,1517.480,ok,0
956,1491.992,ok,0
957,1517.631,ok,0
958,1519.033,ok,0
959,1833.161,ok,0
960,1854.260,ok,0
961,,timeout,0
962,1942.355,ok,0
963,1890.358,ok,0
964,1559.509,ok,0
965,1792.124,ok,0
966,1560.821,ok,0
967,1507.641,ok,0
968,1543.569,ok,0
969,1511.940,ok,0
970,1493.715,ok,0
971,1806.220,ok,0
972,1529.563,ok,0
973,1532.868,ok,0
974,1505.678,ok,0
975,1540.283,ok,0
976,1515.436,ok,0
977,1494.157,ok,0
978,1888.774,ok,0
979,1549.680,ok,0
980,1515.115,ok,0
981,1511.409,ok,0
982,1502.302,ok,0
983,1796.452,ok,0
984,1987.660,ok,0
985,1990.616,ok,0
986,1527.368,ok,0
987,1507.471,ok,0
988,1514.845,ok,0
989,1512.090,ok,0
990,2040.889,ok,0
991,1487.774,ok,0
992,1522.640,ok,0
993,1508.232,ok,0
994,1524.823,ok,0
995,1507.691,ok,0
996,1488.906,ok,0
997,1813.163,ok,0
998,1973.744,ok,0
999,2083.900,ok,0
1000,1486.602,ok,0
1001,1512.351,ok,0
1002,1512.170,ok,0
